id,Dim_Season,Dim_Date,Dim_Team,Dim_Country,Fct_Indicator,Dim_SEQ,Dim_RSEQ,Dim_HA,Fct_pt,Fct_FTR,Fct_Vpt,Fct_Cnt,Dim_State
1064,200910,2010-02-27,Chelsea,England,Grey,28,11,Home,61,L,-1,1,CA
1065,200910,2010-02-20,Chelsea,England,Green,27,12,Away,61,W,3,1,CA
1066,200910,2010-02-10,Chelsea,England,Red,26,13,Away,58,L,-2,1,CA
1067,200910,2010-02-07,Chelsea,England,Dark Green,25,14,Home,58,W,3,1,CA
1068,200910,2010-02-02,Chelsea,England,Red,24,15,Away,55,D,-2,1,CA
1069,200910,2010-01-30,Chelsea,England,Green,23,16,Away,54,W,3,1,CA
1070,200910,2010-01-27,Chelsea,England,Dark Green,22,17,Home,51,W,4,1,CA
1071,200910,2010-01-16,Chelsea,England,Dark Green,21,18,Home,48,W,7,1,CA
1072,200910,2009-12-28,Chelsea,England,Green,20,19,Home,45,W,3,1,CA
1073,200910,2009-12-26,Chelsea,England,Red,19,20,Away,42,D,-1,1,CA
1074,200910,2009-12-20,Chelsea,England,Red,18,21,Away,41,D,-1,1,CA
1075,200910,2009-12-16,Chelsea,England,Green,17,22,Home,40,W,2,1,CA
1076,200910,2009-12-12,Chelsea,England,Yellow,16,23,Home,37,D,-2,1,CA
1077,200910,2009-12-05,Chelsea,England,Red,15,24,Away,36,L,-2,1,CA
1078,200910,2009-11-29,Chelsea,England,Dark Green,14,25,Away,36,W,4,1,CA
1079,200910,2009-11-21,Chelsea,England,Dark Green,13,26,Home,33,W,5,1,CA
1080,200910,2009-11-08,Chelsea,England,Dark Green,12,27,Home,30,W,3,1,CA
1081,200910,2009-10-31,Chelsea,England,Dark Green,11,28,Away,27,W,4,1,CA
1082,200910,2009-10-24,Chelsea,England,Dark Green,10,29,Home,24,W,6,1,CA
1083,200910,2009-10-17,Chelsea,England,Red,9,30,Away,21,L,-2,1,CA
1084,200910,2009-10-04,Chelsea,England,Dark Green,8,31,Home,21,W,4,1,CA
1085,200910,2009-09-26,Chelsea,England,Yellow,7,32,Away,18,L,-2,1,CA
1086,200910,2009-09-20,Chelsea,England,Dark Green,6,33,Home,18,W,4,1,CA
1087,200910,2009-09-12,Chelsea,England,Green,5,34,Away,15,W,3,1,CA
1088,200910,2009-08-29,Chelsea,England,Dark Green,4,35,Home,12,W,4,1,CA
1089,200910,2009-08-23,Chelsea,England,Green,3,36,Away,9,W,3,1,CA
1090,200910,2009-08-18,Chelsea,England,Green,2,37,Away,6,W,3,1,CA
1091,200910,2009-08-15,Chelsea,England,Green,1,38,Home,3,W,2,1,CA
1092,200910,2010-05-15,Sevilla,Spain,Green,38,1,Away,63,W,3,1,FL
1093,200910,2010-05-08,Sevilla,Spain,Red,37,2,Home,60,L,-1,1,FL
1094,200910,2010-05-05,Sevilla,Spain,Dark Green,36,3,Away,60,W,7,1,FL
1095,200910,2010-05-02,Sevilla,Spain,Dark Green,35,4,Home,57,W,4,1,FL
1096,200910,2010-04-25,Sevilla,Spain,Red,34,5,Away,54,L,-1,1,FL
1097,200910,2010-04-17,Sevilla,Spain,Dark Green,33,6,Home,54,W,4,1,FL
1098,200910,2010-04-13,Sevilla,Spain,Red,32,7,Away,51,L,-2,1,FL
1099,200910,2010-04-10,Sevilla,Spain,Dark Green,31,8,Away,51,W,4,1,FL
1100,200910,2010-04-03,Sevilla,Spain,Dark Green,30,9,Home,48,W,4,1,FL
1101,200910,2010-03-28,Sevilla,Spain,Red,29,10,Away,45,L,-1,1,FL
1102,200910,2010-03-23,Sevilla,Spain,Red,28,11,Home,45,D,-2,1,FL
1103,200910,2010-03-20,Sevilla,Spain,Red,27,12,Away,44,L,-1,1,FL
1104,200910,2010-03-13,Sevilla,Spain,Grey,26,13,Home,44,D,-1,1,FL
1105,200910,2010-03-06,Sevilla,Spain,Red,25,14,Away,43,L,-2,1,FL
1106,200910,2010-02-28,Sevilla,Spain,Grey,24,15,Home,43,D,-1,1,FL
1107,200910,2010-02-20,Sevilla,Spain,Dark Green,23,16,Away,42,W,4,1,FL
1108,200910,2010-02-14,Sevilla,Spain,Dark Green,22,17,Home,39,W,3,1,FL
1109,200910,2010-02-07,Sevilla,Spain,Red,21,18,Away,36,L,-2,1,FL
1110,200910,2010-01-31,Sevilla,Spain,Dark Green,20,19,Home,36,W,6,1,FL
1111,200910,2010-01-23,Sevilla,Spain,Green,19,20,Home,33,W,3,1,FL
1112,200910,2010-01-16,Sevilla,Spain,Red,18,21,Away,30,L,-2,1,FL
1113,200910,2010-01-09,Sevilla,Spain,Grey,17,22,Home,30,L,-1,1,FL
1114,200910,2010-01-02,Sevilla,Spain,Red,16,23,Away,30,L,-1,1,FL
1115,200910,2009-12-19,Sevilla,Spain,Red,15,24,Home,30,L,-1,1,FL
1116,200910,2009-12-13,Sevilla,Spain,Dark Green,14,25,Away,30,W,4,1,FL
1117,200910,2009-12-05,Sevilla,Spain,Red,13,26,Home,27,D,-2,1,FL
1118,200910,2009-11-28,Sevilla,Spain,Yellow,12,27,Home,26,D,-3,1,FL
1119,200910,2009-11-21,Sevilla,Spain,Dark Green,11,28,Away,25,W,3,1,FL
1120,200910,2009-11-08,Sevilla,Spain,Dark Green,10,29,Home,22,W,5,1,FL
1121,200910,2009-10-31,Sevilla,Spain,Green,9,30,Away,19,W,3,1,FL
1122,200910,2009-10-24,Sevilla,Spain,Grey,8,31,Home,16,D,-1,1,FL
1123,200910,2009-10-17,Sevilla,Spain,Red,7,32,Away,15,L,-2,1,FL
1124,200910,2009-10-04,Sevilla,Spain,Dark Green,6,33,Home,15,W,5,1,FL
1125,200910,2009-09-26,Sevilla,Spain,Dark Green,5,34,Away,12,W,6,1,FL
1126,200910,2009-09-22,Sevilla,Spain,Green,4,35,Home,9,W,3,1,FL
1127,200910,2009-09-19,Sevilla,Spain,Dark Green,3,36,Away,6,W,4,1,FL
1128,200910,2009-09-12,Sevilla,Spain,Dark Green,2,37,Home,3,W,6,1,FL
1129,200910,2009-08-30,Sevilla,Spain,Grey,1,38,Away,0,L,,1,FL
1130,201011,2011-05-21,Sevilla,Spain,Dark Green,38,1,Away,58,W,4,1,FL
1131,201011,2011-05-15,Sevilla,Spain,Dark Green,37,2,Home,55,W,5,1,FL
1132,201011,2011-05-11,Sevilla,Spain,Red,36,3,Away,52,L,-1,1,FL
1133,201011,2011-05-07,Sevilla,Spain,Yellow,35,4,Home,52,L,-2,1,FL
1134,201011,2011-05-01,Sevilla,Spain,Dark Green,34,5,Away,52,W,3,1,FL
1135,201011,2011-04-24,Sevilla,Spain,Dark Green,33,6,Home,49,W,7,1,FL
1136,201011,2011-04-16,Sevilla,Spain,Red,32,7,Away,46,L,-1,1,FL
1137,201011,2011-04-09,Sevilla,Spain,Grey,31,8,Away,46,D,-1,1,FL
1138,201011,2011-04-03,Sevilla,Spain,Dark Green,30,9,Home,45,W,5,1,FL
1139,201011,2011-03-20,Sevilla,Spain,Dark Green,29,10,Away,42,W,8,1,FL
1140,201011,2011-03-13,Sevilla,Spain,Dark Green,28,11,Home,39,D,3,1,FL
1141,201011,2011-03-06,Sevilla,Spain,Red,27,12,Away,38,L,-1,1,FL
1142,201011,2011-03-01,Sevilla,Spain,Dark Green,26,13,Home,38,W,5,1,FL
1143,201011,2011-02-26,Sevilla,Spain,Grey,25,14,Away,35,D,-1,1,FL
1144,201011,2011-02-20,Sevilla,Spain,Dark Green,24,15,Home,34,W,3,1,FL
1145,201011,2011-02-12,Sevilla,Spain,Red,23,16,Away,31,L,-1,1,FL
1146,201011,2011-02-06,Sevilla,Spain,Red,22,17,Home,31,D,-1,1,FL
1147,201011,2011-01-29,Sevilla,Spain,Red,21,18,Away,30,D,-1,1,FL
1148,201011,2011-01-22,Sevilla,Spain,Dark Green,20,19,Home,29,W,6,1,FL
1149,201011,2011-01-15,Sevilla,Spain,Red,19,20,Home,26,L,-1,1,FL
1150,201011,2011-01-08,Sevilla,Spain,Dark Green,18,21,Away,26,W,4,1,FL
1151,201011,2011-01-02,Sevilla,Spain,Dark Green,17,22,Home,23,W,3,1,FL
1152,201011,2010-12-19,Sevilla,Spain,Grey,16,23,Away,20,L,-1,1,FL
1153,201011,2010-12-11,Sevilla,Spain,Grey,15,24,Home,20,L,-1,1,FL
1154,201011,2010-12-05,Sevilla,Spain,Grey,14,25,Away,20,L,-1,1,FL
1155,201011,2010-11-27,Sevilla,Spain,Red,13,26,Home,20,L,-1,1,FL
1156,201011,2010-11-21,Sevilla,Spain,Red,12,27,Home,20,L,-1,1,FL
1157,201011,2010-11-14,Sevilla,Spain,Dark Green,11,28,Away,20,W,4,1,FL
1158,201011,2010-11-08,Sevilla,Spain,Dark Green,10,29,Home,17,W,4,1,FL
1159,201011,2010-10-30,Sevilla,Spain,Yellow,9,30,Away,14,L,-2,1,FL
1160,201011,2010-10-24,Sevilla,Spain,Dark Green,8,31,Home,14,W,6,1,FL
1161,201011,2010-10-17,Sevilla,Spain,Red,7,32,Away,11,L,-2,1,FL
1162,201011,2010-10-03,Sevilla,Spain,Dark Green,6,33,Home,11,W,6,1,FL
1163,201011,2010-09-26,Sevilla,Spain,Red,5,34,Away,8,L,-2,1,FL
1164,201011,2010-09-23,Sevilla,Spain,Red,4,35,Home,8,D,-1,1,FL
1165,201011,2010-09-19,Sevilla,Spain,Dark Green,3,36,Away,7,W,4,1,FL
1166,201011,2010-09-12,Sevilla,Spain,Red,2,37,Home,4,D,-1,1,FL
1167,201011,2010-08-28,Sevilla,Spain,Dark Green,1,38,Away,3,W,6,1,FL
1168,201112,2012-05-13,Arsenal,England,Dark Green,38,1,Away,70,W,3,1,CA
1169,201112,2012-05-05,Arsenal,England,Red,37,2,Home,67,D,-2,1,CA
1170,201112,2012-04-28,Arsenal,England,Red,36,3,Away,66,D,-1,1,CA
1171,201112,2012-04-21,Arsenal,England,Grey,35,4,Home,65,D,-1,1,CA
1172,201112,2012-04-16,Arsenal,England,Grey,34,5,Home,64,L,-1,1,CA
1173,201112,2012-04-11,Arsenal,England,Green,33,6,Away,64,W,3,1,CA
1174,201112,2012-04-08,Arsenal,England,Dark Green,32,7,Home,61,W,6,1,CA
1175,201112,2012-03-31,Arsenal,England,Red,31,8,Away,58,L,-2,1,CA
1176,201112,2012-03-24,Arsenal,England,Dark Green,30,9,Home,58,W,4,1,CA
1177,201112,2012-03-21,Arsenal,England,Dark Green,29,10,Away,55,W,4,1,CA
1178,201112,2012-03-12,Arsenal,England,Green,28,11,Home,52,W,3,1,CA
1179,201112,2012-03-03,Arsenal,England,Dark Green,27,12,Away,49,W,5,1,CA
1180,201112,2012-02-26,Arsenal,England,Dark Green,26,13,Home,46,W,10,1,CA
1181,201112,2012-02-11,Arsenal,England,Dark Green,25,14,Away,43,W,4,1,CA
1182,201112,2012-02-04,Arsenal,England,Dark Green,24,15,Home,40,W,7,1,CA
1183,201112,2012-02-01,Arsenal,England,Red,23,16,Away,37,D,-1,1,CA
1184,201112,2012-01-22,Arsenal,England,Grey,22,17,Home,36,L,-1,1,CA
1185,201112,2012-01-15,Arsenal,England,Red,21,18,Away,36,L,-2,1,CA
1186,201112,2012-01-02,Arsenal,England,Red,20,19,Away,36,L,-2,1,CA
1187,201112,2011-12-31,Arsenal,England,Green,19,20,Home,36,W,3,1,CA
1188,201112,2011-12-27,Arsenal,England,Red,18,21,Home,33,D,-1,1,CA
1189,201112,2011-12-21,Arsenal,England,Dark Green,17,22,Away,32,W,3,1,CA
1190,201112,2011-12-18,Arsenal,England,Grey,16,23,Away,29,L,-1,1,CA
1191,201112,2011-12-10,Arsenal,England,Green,15,24,Home,29,W,3,1,CA
1192,201112,2011-12-03,Arsenal,England,Dark Green,14,25,Away,26,W,5,1,CA
1193,201112,2011-11-26,Arsenal,England,Red,13,26,Home,23,D,-1,1,CA
1194,201112,2011-11-19,Arsenal,England,Dark Green,12,27,Away,22,W,3,1,CA
1195,201112,2011-11-05,Arsenal,England,Dark Green,11,28,Home,19,W,4,1,CA
1196,201112,2011-10-29,Arsenal,England,Dark Green,10,29,Away,16,W,15,1,CA
1197,201112,2011-10-23,Arsenal,England,Dark Green,9,30,Home,13,W,5,1,CA
1198,201112,2011-10-16,Arsenal,England,Green,8,31,Home,10,W,3,1,CA
1199,201112,2011-10-02,Arsenal,England,Grey,7,32,Away,7,L,-1,1,CA
1200,201112,2011-09-24,Arsenal,England,Dark Green,6,33,Home,7,W,5,1,CA
1201,201112,2011-09-17,Arsenal,England,Red,5,34,Away,4,L,-2,1,CA
1202,201112,2011-09-10,Arsenal,England,Green,4,35,Home,4,W,3,1,CA
1203,201112,2011-08-28,Arsenal,England,Grey,3,36,Away,1,L,0,1,CA
1204,201112,2011-08-20,Arsenal,England,Grey,2,37,Home,1,L,0,1,CA
1205,201112,2011-08-13,Arsenal,England,Grey,1,38,Away,1,D,-1,1,CA
1206,201213,2013-06-01,Barcelona,Spain,Dark Green,38,1,Home,100,W,5,1,FL
1207,201213,2013-05-26,Barcelona,Spain,Dark Green,37,2,Away,97,W,3,1,FL
1208,201213,2013-05-19,Barcelona,Spain,Green,36,3,Home,94,W,3,1,FL
1209,201213,2013-05-12,Barcelona,Spain,Dark Green,35,4,Away,91,W,3,1,FL
1210,201213,2013-05-05,Barcelona,Spain,Dark Green,34,5,Home,88,W,5,1,FL
1211,201213,2013-04-27,Barcelona,Spain,Red,33,6,Away,85,D,-1,1,FL
1212,201213,2013-04-20,Barcelona,Spain,Green,32,7,Home,84,W,2,1,FL
1213,201213,2013-04-14,Barcelona,Spain,Green,31,8,Away,81,W,3,1,FL
1214,201213,2013-04-06,Barcelona,Spain,Dark Green,30,9,Home,78,W,6,1,FL
1215,201213,2013-03-30,Barcelona,Spain,Red,29,10,Away,75,D,-1,1,FL
1216,201213,2013-03-17,Barcelona,Spain,Dark Green,28,11,Home,74,W,4,1,FL
1217,201213,2013-03-09,Barcelona,Spain,Green,27,12,Home,71,W,2,1,FL
1218,201213,2013-03-02,Barcelona,Spain,Red,26,13,Away,68,L,-1,1,FL
1219,201213,2013-02-23,Barcelona,Spain,Green,25,14,Home,68,W,2,1,FL
1220,201213,2013-02-16,Barcelona,Spain,Green,24,15,Away,65,W,3,1,FL
1221,201213,2013-02-10,Barcelona,Spain,Dark Green,23,16,Home,62,W,6,1,FL
1222,201213,2013-02-03,Barcelona,Spain,Red,22,17,Away,59,D,-1,1,FL
1223,201213,2013-01-27,Barcelona,Spain,Dark Green,21,18,Home,58,W,5,1,FL
1224,201213,2013-01-19,Barcelona,Spain,Yellow,20,19,Away,55,L,-2,1,FL
1225,201213,2013-01-13,Barcelona,Spain,Green,19,20,Away,55,W,3,1,FL
1226,201213,2013-01-06,Barcelona,Spain,Dark Green,18,21,Home,52,W,5,1,FL
1227,201213,2012-12-22,Barcelona,Spain,Green,17,22,Away,49,W,3,1,FL
1228,201213,2012-12-16,Barcelona,Spain,Dark Green,16,23,Home,46,W,5,1,FL
1229,201213,2012-12-09,Barcelona,Spain,Green,15,24,Away,43,W,3,1,FL
1230,201213,2012-12-01,Barcelona,Spain,Dark Green,14,25,Home,40,W,5,1,FL
1231,201213,2012-11-25,Barcelona,Spain,Dark Green,13,26,Away,37,W,4,1,FL
1232,201213,2012-11-17,Barcelona,Spain,Dark Green,12,27,Home,34,W,4,1,FL
1233,201213,2012-11-11,Barcelona,Spain,Dark Green,11,28,Away,31,W,4,1,FL
1234,201213,2012-11-03,Barcelona,Spain,Dark Green,10,29,Home,28,W,4,1,FL
1235,201213,2012-10-27,Barcelona,Spain,Dark Green,9,30,Away,25,W,5,1,FL
1236,201213,2012-10-20,Barcelona,Spain,Dark Green,8,31,Away,22,W,5,1,FL
1237,201213,2012-10-07,Barcelona,Spain,Red,7,32,Home,19,D,-1,1,FL
1238,201213,2012-09-29,Barcelona,Spain,Green,6,33,Away,18,W,3,1,FL
1239,201213,2012-09-22,Barcelona,Spain,Green,5,34,Home,15,W,2,1,FL
1240,201213,2012-09-15,Barcelona,Spain,Dark Green,4,35,Away,12,W,4,1,FL
1241,201213,2012-09-02,Barcelona,Spain,Green,3,36,Home,9,W,2,1,FL
1242,201213,2012-08-26,Barcelona,Spain,Green,2,37,Away,6,W,2,1,FL
1243,201213,2012-08-19,Barcelona,Spain,Dark Green,1,38,Home,3,W,5,1,FL
1244,201213,2013-06-01,Sevilla,Spain,Dark Green,38,1,Home,50,W,11,1,FL
1245,201213,2013-05-26,Sevilla,Spain,Red,37,2,Away,47,L,-1,1,FL
1246,201213,2013-05-18,Sevilla,Spain,Red,36,3,Home,47,L,-1,1,FL
1247,201213,2013-05-12,Sevilla,Spain,Green,35,4,Away,47,D,2,1,FL
1248,201213,2013-05-05,Sevilla,Spain,Dark Green,34,5,Home,46,W,5,1,FL
1249,201213,2013-04-28,Sevilla,Spain,Grey,33,6,Away,43,D,-1,1,FL
1250,201213,2013-04-21,Sevilla,Spain,Grey,32,7,Home,42,L,-1,1,FL
1251,201213,2013-04-12,Sevilla,Spain,Green,31,8,Away,42,D,3,1,FL
1252,201213,2013-04-08,Sevilla,Spain,Dark Green,30,9,Home,41,W,3,1,FL
1253,201213,2013-03-30,Sevilla,Spain,Red,29,10,Away,38,L,-1,1,FL
1254,201213,2013-03-17,Sevilla,Spain,Dark Green,28,11,Home,38,W,6,1,FL
1255,201213,2013-03-09,Sevilla,Spain,Red,27,12,Away,35,L,-1,1,FL
1256,201213,2013-03-04,Sevilla,Spain,Dark Green,26,13,Home,35,W,6,1,FL
1257,201213,2013-02-23,Sevilla,Spain,Grey,25,14,Away,32,L,-1,1,FL
1258,201213,2013-02-15,Sevilla,Spain,Dark Green,24,15,Home,32,W,4,1,FL
1259,201213,2013-02-09,Sevilla,Spain,Red,23,16,Away,29,L,-2,1,FL
1260,201213,2013-02-03,Sevilla,Spain,Dark Green,22,17,Home,29,W,5,1,FL
1261,201213,2013-01-28,Sevilla,Spain,Dark Green,21,18,Home,26,W,4,1,FL
1262,201213,2013-01-19,Sevilla,Spain,Green,20,19,Away,23,D,2,1,FL
1263,201213,2013-01-12,Sevilla,Spain,Red,19,20,Away,22,L,-1,1,FL
1264,201213,2013-01-05,Sevilla,Spain,Dark Green,18,21,Home,22,W,3,1,FL
1265,201213,2012-12-20,Sevilla,Spain,Red,17,22,Away,19,L,-1,1,FL
1266,201213,2012-12-15,Sevilla,Spain,Grey,16,23,Home,19,L,-1,1,FL
1267,201213,2012-12-07,Sevilla,Spain,Grey,15,24,Away,19,D,-1,1,FL
1268,201213,2012-12-03,Sevilla,Spain,Red,14,25,Home,18,L,-1,1,FL
1269,201213,2012-11-25,Sevilla,Spain,Red,13,26,Away,18,L,-1,1,FL
1270,201213,2012-11-18,Sevilla,Spain,Dark Green,12,27,Home,18,W,8,1,FL
1271,201213,2012-11-11,Sevilla,Spain,Red,11,28,Away,15,L,-1,1,FL
1272,201213,2012-11-04,Sevilla,Spain,Green,10,29,Home,15,D,2,1,FL
1273,201213,2012-10-28,Sevilla,Spain,Red,9,30,Away,14,L,-1,1,FL
1274,201213,2012-10-22,Sevilla,Spain,Dark Green,8,31,Home,14,W,5,1,FL
1275,201213,2012-10-05,Sevilla,Spain,Red,7,32,Away,11,L,-1,1,FL
1276,201213,2012-09-29,Sevilla,Spain,Red,6,33,Home,11,L,-1,1,FL
1277,201213,2012-09-24,Sevilla,Spain,Dark Green,5,34,Away,11,W,4,1,FL
1278,201213,2012-09-15,Sevilla,Spain,Dark Green,4,35,Home,8,W,6,1,FL
1279,201213,2012-09-02,Sevilla,Spain,Green,3,36,Away,5,D,2,1,FL
1280,201213,2012-08-26,Sevilla,Spain,Grey,2,37,Away,4,D,-1,1,FL
1281,201213,2012-08-18,Sevilla,Spain,Dark Green,1,38,Home,3,W,3,1,FL
1282,201314,2014-05-17,Barcelona,Spain,Green,38,1,Home,87,D,2,1,FL
1283,201314,2014-05-11,Barcelona,Spain,Red,37,2,Away,86,D,-2,1,FL
1284,201314,2014-05-03,Barcelona,Spain,Red,36,3,Home,85,D,-2,1,FL
1285,201314,2014-04-27,Barcelona,Spain,Green,35,4,Away,84,W,3,1,FL
1286,201314,2014-04-20,Barcelona,Spain,Green,34,5,Home,81,W,3,1,FL
1287,201314,2014-04-12,Barcelona,Spain,Yellow,33,6,Away,78,L,-2,1,FL
1288,201314,2014-04-05,Barcelona,Spain,Dark Green,32,7,Home,78,W,3,1,FL
1289,201314,2014-03-29,Barcelona,Spain,Green,31,8,Away,75,W,3,1,FL
1290,201314,2014-03-26,Barcelona,Spain,Dark Green,30,9,Home,72,W,3,1,FL
1291,201314,2014-03-23,Barcelona,Spain,Dark Green,29,10,Away,69,W,10,1,FL
1292,201314,2014-03-16,Barcelona,Spain,Dark Green,28,11,Home,66,W,6,1,FL
1293,201314,2014-03-08,Barcelona,Spain,Yellow,27,12,Away,63,L,-2,1,FL
1294,201314,2014-03-02,Barcelona,Spain,Dark Green,26,13,Home,63,W,4,1,FL
1295,201314,2014-02-22,Barcelona,Spain,Yellow,25,14,Away,60,L,-2,1,FL
1296,201314,2014-02-15,Barcelona,Spain,Dark Green,24,15,Home,60,W,6,1,FL
1297,201314,2014-02-09,Barcelona,Spain,Dark Green,23,16,Away,57,W,5,1,FL
1298,201314,2014-02-01,Barcelona,Spain,Grey,22,17,Home,54,L,-1,1,FL
1299,201314,2014-01-26,Barcelona,Spain,Dark Green,21,18,Home,54,W,4,1,FL
1300,201314,2014-01-19,Barcelona,Spain,Red,20,19,Away,51,D,-2,1,FL
1301,201314,2014-01-11,Barcelona,Spain,Grey,19,20,Away,50,D,-1,1,FL
1302,201314,2014-01-05,Barcelona,Spain,Dark Green,18,21,Home,49,W,5,1,FL
1303,201314,2013-12-22,Barcelona,Spain,Dark Green,17,22,Away,46,W,6,1,FL
1304,201314,2013-12-14,Barcelona,Spain,Green,16,23,Home,43,W,3,1,FL
1305,201314,2013-12-01,Barcelona,Spain,Red,15,24,Away,40,L,-2,1,FL
1306,201314,2013-11-23,Barcelona,Spain,Dark Green,14,25,Home,40,W,5,1,FL
1307,201314,2013-11-10,Barcelona,Spain,Dark Green,13,26,Away,37,W,4,1,FL
1308,201314,2013-11-01,Barcelona,Spain,Green,12,27,Home,34,W,2,1,FL
1309,201314,2013-10-29,Barcelona,Spain,Green,11,28,Away,31,W,3,1,FL
1310,201314,2013-10-26,Barcelona,Spain,Dark Green,10,29,Home,28,W,3,1,FL
1311,201314,2013-10-19,Barcelona,Spain,Red,9,30,Away,25,D,-2,1,FL
1312,201314,2013-10-05,Barcelona,Spain,Dark Green,8,31,Home,24,W,5,1,FL
1313,201314,2013-09-28,Barcelona,Spain,Green,7,32,Away,21,W,2,1,FL
1314,201314,2013-09-24,Barcelona,Spain,Dark Green,6,33,Home,18,W,5,1,FL
1315,201314,2013-09-21,Barcelona,Spain,Dark Green,5,34,Away,15,W,4,1,FL
1316,201314,2013-09-14,Barcelona,Spain,Dark Green,4,35,Home,12,W,4,1,FL
1317,201314,2013-09-01,Barcelona,Spain,Green,3,36,Away,9,W,3,1,FL
1318,201314,2013-08-25,Barcelona,Spain,Green,2,37,Away,6,W,2,1,FL
1319,201314,2013-08-18,Barcelona,Spain,Dark Green,1,38,Home,3,W,6,1,FL
1320,201314,2014-05-11,Chelsea,England,Green,38,1,Away,82,W,3,1,CA
1321,201314,2014-05-04,Chelsea,England,Red,37,2,Home,79,D,-2,1,CA
1322,201314,2014-04-27,Chelsea,England,Dark Green,36,3,Away,78,W,9,1,CA
1323,201314,2014-04-19,Chelsea,England,Grey,35,4,Home,75,L,-1,1,CA
1324,201314,2014-04-13,Chelsea,England,Dark Green,34,5,Away,75,W,3,1,CA
1325,201314,2014-04-05,Chelsea,England,Dark Green,33,6,Home,72,W,4,1,CA
1326,201314,2014-03-29,Chelsea,England,Yellow,32,7,Away,69,L,-2,1,CA
1327,201314,2014-03-22,Chelsea,England,Dark Green,31,8,Home,69,W,9,1,CA
1328,201314,2014-03-15,Chelsea,England,Yellow,30,9,Away,66,L,-2,1,CA
1329,201314,2014-03-08,Chelsea,England,Dark Green,29,10,Home,66,W,6,1,CA
1330,201314,2014-03-01,Chelsea,England,Green,28,11,Away,63,W,3,1,CA
1331,201314,2014-02-22,Chelsea,England,Green,27,12,Home,60,W,3,1,CA
1332,201314,2014-02-11,Chelsea,England,Red,26,13,Away,57,D,-1,1,CA
1333,201314,2014-02-08,Chelsea,England,Dark Green,25,14,Home,56,W,4,1,CA
1334,201314,2014-02-03,Chelsea,England,Dark Green,24,15,Away,53,W,5,1,CA
1335,201314,2014-01-29,Chelsea,England,Red,23,16,Home,50,D,-2,1,CA
1336,201314,2014-01-19,Chelsea,England,Dark Green,22,17,Home,49,W,5,1,CA
1337,201314,2014-01-11,Chelsea,England,Dark Green,21,18,Away,46,W,3,1,CA
1338,201314,2014-01-01,Chelsea,England,Dark Green,20,19,Away,43,W,4,1,CA
1339,201314,2013-12-29,Chelsea,England,Dark Green,19,20,Home,40,W,4,1,CA
1340,201314,2013-12-26,Chelsea,England,Green,18,21,Home,37,W,3,1,CA
1341,201314,2013-12-23,Chelsea,England,Green,17,22,Away,34,D,2,1,CA
1342,201314,2013-12-14,Chelsea,England,Green,16,23,Home,33,W,2,1,CA
1343,201314,2013-12-07,Chelsea,England,Red,15,24,Away,30,L,-2,1,CA
1344,201314,2013-12-04,Chelsea,England,Dark Green,14,25,Away,30,W,5,1,CA
1345,201314,2013-12-01,Chelsea,England,Dark Green,13,26,Home,27,W,5,1,CA
1346,201314,2013-11-23,Chelsea,England,Dark Green,12,27,Away,24,W,3,1,CA
1347,201314,2013-11-09,Chelsea,England,Red,11,28,Home,21,D,-1,1,CA
1348,201314,2013-11-02,Chelsea,England,Red,10,29,Away,20,L,-2,1,CA
1349,201314,2013-10-27,Chelsea,England,Dark Green,9,30,Home,20,W,4,1,CA
1350,201314,2013-10-19,Chelsea,England,Dark Green,8,31,Home,17,W,5,1,CA
1351,201314,2013-10-06,Chelsea,England,Green,7,32,Away,14,W,3,1,CA
1352,201314,2013-09-28,Chelsea,England,Green,6,33,Away,11,D,2,1,CA
1353,201314,2013-09-21,Chelsea,England,Green,5,34,Home,10,W,3,1,CA
1354,201314,2013-09-14,Chelsea,England,Red,4,35,Away,7,L,-2,1,CA
1355,201314,2013-08-26,Chelsea,England,Grey,3,36,Away,7,D,-1,1,CA
1356,201314,2013-08-21,Chelsea,England,Green,2,37,Home,6,W,3,1,CA
1357,201314,2013-08-18,Chelsea,England,Green,1,38,Home,3,W,2,1,CA
1358,201415,2015-05-23,Barcelona,Spain,Red,38,1,Home,94,D,-2,1,FL
1359,201415,2015-05-17,Barcelona,Spain,Dark Green,37,2,Away,93,W,3,1,FL
1360,201415,2015-05-09,Barcelona,Spain,Green,36,3,Home,90,W,2,1,FL
1361,201415,2015-05-02,Barcelona,Spain,Dark Green,35,4,Away,87,W,6,1,FL
1362,201415,2015-04-28,Barcelona,Spain,Dark Green,34,5,Home,84,W,6,1,FL
1363,201415,2015-04-25,Barcelona,Spain,Green,33,6,Away,81,W,3,1,FL
1364,201415,2015-04-18,Barcelona,Spain,Green,32,7,Home,78,W,2,1,FL
1365,201415,2015-04-11,Barcelona,Spain,Red,31,8,Away,75,D,-1,1,FL
1366,201415,2015-04-08,Barcelona,Spain,Dark Green,30,9,Home,74,W,4,1,FL
1367,201415,2015-04-05,Barcelona,Spain,Green,29,10,Away,71,W,3,1,FL
1368,201415,2015-03-22,Barcelona,Spain,Dark Green,28,11,Home,68,W,3,1,FL
1369,201415,2015-03-14,Barcelona,Spain,Green,27,12,Away,65,W,2,1,FL
1370,201415,2015-03-08,Barcelona,Spain,Dark Green,26,13,Home,62,W,6,1,FL
